Name,Year,Season,BMI
limpix,2020,summer,17.4338
lin (zhu qi-lin),2016,summer,20.867588
lin (zhu qi-lin),2018,spring,21.519575
lindarang,2016,spring,20.189587
lindarang,2016,summer,18.45634
lindarang,2017,spring,20.39506
lindarang,2017,summer,21.926752
lindarang,2018,spring,22.215809
lindarang,2018,summer,21.006811
lindarang,2019,summer,18.52528
linfeng,2023,summer,23.495998
linjie,2018,spring,23.328718
link,2013,summer,19.170856
link,2015,spring,19.119894
link,2017,spring,21.785912
linsanity,2018,spring,17.44357
linsanity,2018,summer,20.549307000000002
lira,2015,summer,20.531042000000003
lira,2016,spring,18.42342
lira,2016,summer,18.119856
lira,2017,spring,25.300642
lira,2018,spring,23.848448
lira,2018,summer,23.840147
lira,2019,spring,20.929432000000002
lira,2021,spring,18.147451
liweier,2022,summer,22.212906
liweier,2023,spring,21.50941
lixiao,2020,spring,20.652723
lixiao,2020,summer,23.407339999999998
lizheng,2019,summer,15.128967000000001
lizheng,2021,summer,13.037994
lmzs,2019,spring,14.533887
lmzs,2020,summer,25.820084
lmzs,2022,spring,18.963438
loco (chen yao-han),2018,spring,23.24258
loco (chen yao-han),2018,summer,18.468697
loco (chen yao-han),2023,spring,22.259249
lodik,2018,spring,23.72525
lodik,2018,summer,17.440285
lodik,2019,spring,21.089882
lodik,2019,summer,19.403938
logic (ge xu-chen),2020,summer,23.833504
loken,2017,spring,23.233717000000002
loken,2017,summer,21.762175
loken,2018,spring,18.90609
loken,2018,summer,23.999798000000002
loken,2019,spring,24.304823000000003
loken,2019,summer,23.80065
loken,2020,spring,20.902489000000003
loken,2020,summer,22.976005999999998
loken,2021,spring,24.40089
loken,2021,summer,23.712244000000002
loken,2023,spring,21.450867000000002
lonely (han gyu-joon),2020,spring,28.785090000000004
lonely (han gyu-joon),2020,summer,28.006863
lonely (han gyu-joon),2023,spring,25.7626
longmao,2022,spring,23.784508
longqi,2022,spring,23.272472
longqi,2023,spring,23.459639000000003
loong,2016,spring,20.809739999999998
loong,2017,spring,26.862268
loong,2017,summer,22.17182
loong,2018,spring,21.763094
loong,2021,spring,18.297777
loong,2022,summer,27.543781
looper,2016,spring,19.503853
looper,2017,spring,17.058508
lost,2017,spring,16.7333
lost,2018,spring,16.315142
lost,2018,summer,16.931227
lost,2019,spring,18.699876999999997
lost,2019,summer,15.320916
lost,2020,spring,17.150166
lost,2021,spring,18.663373999999997
lost,2021,summer,20.53244
lost,2022,spring,18.116192
lost,2022,summer,21.066925
lost,2023,spring,21.902851000000002
lotuss,2019,spring,17.422876000000002
lotuss,2019,summer,18.207478
lotuss,2020,spring,18.820086
loulex,2015,spring,19.9017
loulex,2015,summer,20.058270999999998
loulex,2016,spring,19.689024
loulex,2017,spring,16.9746
loulex,2021,spring,22.260366
lourlo,2016,spring,18.712784
lourlo,2016,summer,17.88586
lourlo,2017,spring,19.591089999999998
lourlo,2018,spring,16.373435999999998
lourlo,2018,summer,17.632437
lourlo,2019,spring,19.271207999999998
lourlo,2019,summer,16.94042
lourlo,2020,spring,20.71295
lourlo,2020,summer,25.504137
lourlo,2021,spring,25.422747
lovely (mo xiong-zi),2020,summer,22.445164000000002
lovely (mo xiong-zi),2021,spring,18.791007999999998
lovely (mo xiong-zi),2021,summer,20.876427
lovely (mo xiong-zi),2022,spring,19.37966
lover11,2020,spring,23.716185
lover11,2020,summer,19.010841
lover11,2021,summer,17.236155
lover11,2022,spring,20.738407000000002
lovezrr,2019,summer,25.143135
lp,2021,summer,25.527262
lp,2022,summer,24.999105
lp,2023,spring,18.02144
lpc,2020,spring,22.14919
lpc,2020,summer,24.960161
lpc,2021,spring,26.74365
lpc,2021,summer,20.962797
lpc,2022,spring,24.117903
lpc,2022,summer,22.787126999999998
lpc,2023,spring,20.28086
ls,2022,spring,21.151756
ltt,2022,spring,27.87412
luci,2017,summer,25.94449
luci,2018,spring,24.017979
luci,2018,summer,24.69775
luci,2019,spring,24.84101
luci,2019,summer,28.400782
luci,2020,spring,25.842693
luci,2020,summer,26.662952
luci,2021,spring,26.891907
lucky (liu jun-jie),2020,summer,25.179796
lucky (luca santos),2021,spring,25.870956
lucky (luca santos),2022,spring,18.5429
luger,2018,summer,22.598816
luger,2019,summer,19.127010000000002
luger,2020,spring,22.744802
luger,2022,spring,23.605726
luger,2022,summer,24.470396
luger,2023,spring,19.733759
luguo,2017,summer,18.260693
luka,2021,spring,20.83454
luka,2021,summer,20.30872
luka,2022,summer,30.154028000000004
lukezy,2018,spring,17.918896
lukezy,2019,spring,16.341026
lukezy,2019,summer,16.413211999999998
lukezy,2020,spring,16.926029999999997
lumang,2019,summer,21.715792
lunar (ramazan tokmak),2020,spring,16.73465
lunatic,2022,summer,30.197233
luofan,2018,spring,23.812089999999998
lustboy,2015,spring,13.459556
lustboy,2015,summer,18.307217
luv letter,2022,summer,20.548407
lvmao,2016,summer,19.937742
lvmao,2017,spring,18.751883
lvmao,2017,summer,21.5123
lvmao,2018,spring,18.617203
lvmao,2018,summer,20.486223000000003
lvmao,2019,spring,21.153124
lvmao,2019,summer,19.588715
lvmao,2020,spring,19.437025
lvmao,2020,summer,17.289637
lvmao,2021,spring,22.247889999999998
lvmao,2021,summer,15.256857
lvmao,2022,spring,20.923655
lvmao,2023,spring,17.011833
lvsyan,2018,spring,24.039722
lvsyan,2019,spring,20.710657
lvsyan,2019,summer,29.829715999999998
lvsyan,2020,spring,26.278212
lwx,2017,spring,23.877634
lwx,2017,summer,17.798044
lwx,2018,spring,27.185442
lwx,2018,summer,22.064337
lwx,2019,spring,19.360557999999997
lwx,2019,summer,16.116636
lwx,2020,spring,22.485516
lwx,2020,summer,18.735537
lwx,2021,spring,21.194784
lwx,2021,summer,22.683301999999998
lwx,2022,spring,27.150885
lwx,2023,spring,23.12791
lxf,2021,spring,21.474903
lxf,2021,summer,19.483627
lxz,2019,summer,20.274384
lykia,2021,summer,20.641565
lyn,2021,spring,20.552956
lyn,2022,summer,25.242155
lyy,2022,spring,23.828735
lz (li zhen),2016,summer,23.231241
lz (li zhen),2017,summer,19.825514000000002
lzc,2021,spring,13.809878
lzq,2023,spring,21.431997
m eye a,2013,spring,18.643852
m03,2019,spring,20.963978
m1anhua,2017,summer,18.519861
m1anhua,2018,spring,21.708736
m1anhua,2018,summer,20.199644
m1anhua,2019,spring,21.115995
m1anhua,2019,summer,20.071213
m1anhua,2020,spring,22.822412
m1kasa,2020,spring,20.496143
m1kasa,2020,summer,20.07852
mabrey,2016,summer,19.061232
mabrey,2019,spring,21.459107999999997
mabrey,2022,spring,16.088078
mabrey,2023,spring,17.5164
machine (batuhan karagenç),2020,spring,17.497704000000002
madlife,2015,summer,14.050730999999999
madlife,2016,spring,18.000675
madlife,2016,summer,18.749746
madlife,2017,spring,23.399862
madlife,2017,summer,16.561761999999998
madrid1st,2022,spring,16.205004000000002
maer,2021,spring,20.15444
maestro (hu jian-xin),2017,spring,26.75047
maestro (hu jian-xin),2018,spring,19.105401999999998
maestro (hu jian-xin),2018,summer,18.937588
maestro (hu jian-xin),2019,spring,27.598595
maestro (hu jian-xin),2019,summer,24.133333
maestro (hu jian-xin),2020,spring,26.601076000000003
maestro (hu jian-xin),2020,summer,18.911259
maestro (hu jian-xin),2021,spring,19.542753
maestro (hu jian-xin),2021,summer,23.685732
maestro (petr přívratský),2021,spring,20.31576
mafa,2022,spring,23.640722
magerdanger,2019,spring,18.360933
maggie,2019,spring,16.981897
maggie,2019,summer,15.216426
maggie,2020,summer,22.344133
maggie,2021,spring,20.355247
maggie,2021,summer,18.609726000000002
maggie,2022,summer,23.963572
magic (zhou jun-xuan),2017,summer,15.953706
magic (zhou jun-xuan),2018,spring,15.887882999999999
magic (zhou jun-xuan),2018,summer,16.069212
magic (zhou jun-xuan),2019,spring,13.955078
magic (zhou jun-xuan),2019,summer,13.433237
magic (zhou jun-xuan),2020,summer,15.941642000000002
magifelix,2018,summer,22.553917000000002
magifelix,2019,spring,19.006456
magifelix,2019,summer,26.300919
magifelix,2021,summer,27.373264000000002
maguafu,2020,spring,22.748629
maha,2015,summer,16.17237
maha,2016,summer,19.326788
maha,2017,spring,18.772581
maha,2018,spring,14.173664000000002
maha,2018,summer,18.064335
mahonix,2022,spring,22.629578
mahonix,2023,spring,18.714695000000003
mai,2018,spring,15.607807000000001
maiyuk,2023,spring,26.423733000000002
maizijian,2015,summer,18.034132
maizijian,2021,spring,21.262043
maizijian,2022,summer,20.794619
maizijian,2023,summer,19.027475
makabaka,2018,summer,17.87389
makony,2023,spring,17.172266
malice,2019,spring,18.772013
malice,2019,summer,18.92775
malice,2022,spring,21.382057
malrang,2017,spring,15.352269
malrang,2017,summer,16.19446
malrang,2018,summer,19.904215
malrang,2019,summer,22.57066
malrang,2020,spring,23.796469000000002
malrang,2020,summer,21.326584
malrang,2021,summer,20.350445
malrang,2022,spring,19.740004000000003
malrang,2022,summer,22.984066000000002
malrang,2023,spring,20.759874
malygos,2018,spring,22.245762
mancloud,2014,spring,20.139315
mancloud,2015,spring,15.237608999999999
mancloud,2015,summer,16.549856
mango (daniel morissette),2019,spring,11.982674000000001
mango (daniel morissette),2019,summer,15.675896
mango (wang shun),2019,summer,19.327822
mangoz,2021,spring,20.751236
mangoz,2021,summer,20.020836
mantouz,2018,spring,18.994448000000002
mantouz,2018,summer,19.834978
mantouz,2019,spring,17.750488
mantouz,2020,spring,21.812454000000002
many (yu yang),2016,summer,18.603315
maokai (yang ji-song),2020,spring,17.130024
maokai (yang ji-song),2021,spring,16.047476
maokai (yang ji-song),2022,summer,19.10195
maomao,2021,spring,19.249676
maplestreet,2015,spring,11.364599
mapssi,2021,summer,25.915438
mapssi,2022,spring,26.621221999999996
maquk,2019,summer,22.322504000000002
maraciuca,2020,summer,17.875711
maraciuca,2021,spring,18.279263
maraciuca,2021,summer,18.57217
marco (lu rong-hua),2019,spring,20.742666
marco (lu rong-hua),2019,summer,20.692709
marco (lu rong-hua),2020,spring,23.664589000000003
marge,2017,spring,21.342838
marhoder,2018,spring,21.861729999999998
marhoder,2019,summer,29.318594
marhoder,2022,spring,23.303099
marhoder,2022,summer,26.460285
marhoder,2023,spring,29.697828
marilyn,2016,spring,24.769268
marilyn,2016,summer,28.158043
marin,2016,spring,22.941226999999998
marin,2017,spring,22.501062
marin,2017,summer,22.061419
marin,2018,spring,21.265055
marin,2018,summer,19.750051000000003
mark (ling xu),2018,summer,14.943185
mark (ling xu),2019,spring,20.357603
mark (ling xu),2019,summer,20.058178
mark (ling xu),2020,spring,17.964972
mark (ling xu),2020,summer,21.26309
mark (ling xu),2021,spring,19.317520000000002
mark (ling xu),2021,summer,16.559282
mark (ling xu),2022,spring,19.239162
mark (ling xu),2023,spring,17.426693
mark (mark de korte),2020,summer,19.798801
mark (mark de korte),2021,spring,19.768845000000002
marlley,2022,summer,17.802412
martin (tan qi),2016,spring,20.82386
martin (tan qi),2016,summer,22.678179
martin (tan qi),2017,summer,24.651386
martin (tan qi),2018,spring,25.815567
martin (tan qi),2018,summer,21.722044
martin (tan qi),2019,spring,19.996456
martin (tan qi),2019,summer,20.841070000000002
marzss,2021,spring,21.725355
marzss,2021,summer,21.791428
marzss,2022,spring,22.281107000000002
mash,2015,spring,17.558653
mash,2016,spring,21.693466
mash,2016,summer,14.126035
mash,2017,spring,22.051039000000003
mash,2020,spring,13.294602
mash,2020,summer,20.731037
mash,2023,spring,16.799309
mask,2020,summer,19.68996
mask,2023,spring,20.403745999999998
master oogway,2022,spring,15.850901
masti,2023,spring,13.407112
mata,2016,spring,17.040982999999997
mata,2017,spring,15.481106
mata,2017,summer,22.708788000000002
mata,2018,spring,21.558405
mata,2018,summer,22.508745
mata,2019,spring,20.99384
mata,2019,summer,21.948198
mata,2020,spring,21.1734
matilda,2020,spring,19.07283
matt elento,2016,spring,27.225914000000003
matt elento,2016,summer,24.93921
matt elento,2017,spring,31.484571000000003
matt elento,2018,spring,23.478737
matt elento,2018,summer,22.867115
matt elento,2019,spring,23.568776999999997
matt elento,2019,summer,25.70836
matt elento,2020,spring,26.285456
matt elento,2020,summer,25.562635
maty,2021,summer,20.606182
mauss,2021,spring,19.400553
mauss,2021,summer,20.720867000000002
mauss,2022,summer,20.520770000000002
max (chen guo-ren),2016,summer,15.397469000000001
max (jeong jong-bin),2016,spring,15.760985
max (jeong jong-bin),2017,spring,18.21838
max (jeong jong-bin),2018,spring,14.723889999999999
max (jeong jong-bin),2018,summer,15.826466
max waldo,2018,spring,16.924210000000002
max waldo,2021,summer,17.183311
maxim (maxim tarasov),2019,spring,20.435585
maxim (maxim tarasov),2019,summer,17.423029
maxim (maxim tarasov),2022,spring,21.491503
maxpower,2018,spring,23.679245
maxtrobo,2018,summer,18.873276
may (bai ren-jie),2018,spring,20.487404
may (bai ren-jie),2018,summer,20.04395
may (bai ren-jie),2019,spring,19.457813
may (bai ren-jie),2019,summer,16.656292
mc (mohammed chinoune),2022,summer,15.961604000000001
mcscrag,2019,spring,16.624052
medic (kim ji-ho),2019,summer,16.778248
medusa (feng jun-da),2017,summer,20.488222
medusa (feng jun-da),2018,summer,22.190027
medusa (feng jun-da),2019,spring,18.955354999999997
medzz,2022,spring,20.169365
medzz,2023,spring,16.724204999999998
meech,2023,spring,18.342962
meiko,2016,spring,17.151941
meiko,2017,spring,20.567335
meiko,2017,summer,21.169222
meiko,2018,spring,15.702034
meiko,2018,summer,19.265749
meiko,2019,spring,22.227549
meiko,2019,summer,20.540403
meiko,2020,spring,22.195135
meiko,2020,summer,17.758017000000002
meiko,2021,spring,17.098146
meiko,2021,summer,20.014559
meiko,2022,spring,21.891066
meiko,2023,spring,15.097281
melo,2018,spring,20.541629999999998
melody (liu yi-fan),2018,spring,21.079588
melody (liu yi-fan),2018,summer,15.921242999999999
melody (liu yi-fan),2019,spring,16.593084
melody (liu yi-fan),2019,summer,18.45126
melody (liu yi-fan),2020,summer,16.782509
memo,2022,summer,20.39023
memory,2016,spring,24.998163
memory,2017,spring,28.78265
memory,2017,summer,26.250849
mengyu,2021,summer,20.261689999999998
mephisto,2021,spring,19.651379000000002
mephisto,2021,summer,21.836282999999998
mephisto,2022,summer,20.754747000000002
merciless,2021,spring,20.171229999999998
merciless,2022,summer,18.830734
mershak,2022,spring,17.922081
meshade,2021,spring,17.493252
meteor,2018,spring,29.906645
meteor,2018,summer,24.13024
meteor,2019,spring,31.108728000000003
meteor,2019,summer,26.802767
meteor,2020,spring,25.391810999999997
meteor,2020,summer,22.992082999999997
meteor,2021,spring,29.16654
meteor,2023,spring,19.368279
meteos,2015,spring,18.256256
meteos,2015,summer,19.002737
meteos,2016,summer,21.161737
meteos,2017,spring,18.753942000000002
meteos,2018,spring,19.589104000000003
meteos,2018,summer,18.000223000000002
meteos,2019,spring,18.690006
meteos,2019,summer,19.450758
meteos,2020,spring,16.669394
mg (lee ji-hoon),2022,summer,19.871704
mg (lee ji-hoon),2023,spring,24.851564
mgx,2018,summer,22.418654999999998
mia,2020,spring,21.273748
mia,2020,summer,19.928337
mia,2021,summer,18.19509
mia,2022,summer,18.054882
mia,2023,spring,19.275612
miaoniu,2021,summer,29.589243
miaoniu,2022,summer,21.606747
miaoxianren,2021,spring,15.73321
miaoxianren,2021,summer,20.370918
michi,2018,summer,20.269182
michi,2019,spring,18.77497
michi,2020,spring,23.601639000000002
michi,2021,spring,22.935163
michi,2021,summer,20.468431
michlit,2022,spring,29.133806
mickey (son young-min),2015,summer,13.723395000000002
mickey (son young-min),2016,spring,14.3733425
mickey (son young-min),2016,summer,15.358129000000002
mickey (son young-min),2017,spring,15.333372
mickey (son young-min),2017,summer,12.423185
mickey (son young-min),2018,spring,11.217075
mickey (son young-min),2018,summer,15.625827
mickey (son young-min),2019,spring,19.971445000000003
mickey (son young-min),2019,summer,11.571653
mickey (son young-min),2020,spring,20.1325
micro (kim mok-kyoung),2021,spring,23.310392
micro (kim mok-kyoung),2022,spring,24.799007
mightybear,2016,summer,18.665209
mightybear,2017,summer,20.517439000000003
mightybear,2018,spring,16.81717
mightybear,2018,summer,18.620125
mightybear,2019,spring,20.653517
mightybear,2019,summer,22.862373
mightybear,2020,summer,22.13188
mikeperewait,2021,spring,16.27971
mikeperewait,2021,summer,18.446973999999997
mikeyeung,2017,summer,22.618916
mikeyeung,2018,spring,14.909089000000002
mikeyeung,2018,summer,16.432734
mikeyeung,2019,spring,16.260956
mikeyeung,2019,summer,21.189962
mikeyeung,2020,spring,20.64765
milk (zhang qin),2017,summer,23.799149
milkyway,2022,summer,20.610654999999998
milkyway,2023,spring,19.73931
millimas,2023,spring,19.891922
mimic (min ju-seong),2018,spring,15.908443
mimic (min ju-seong),2019,spring,18.12539
mine (tao jun),2018,summer,23.401745000000002
mine (tao jun),2019,summer,18.04252
mine (tao jun),2020,spring,23.346231
mine (tao jun),2020,summer,23.65391
mine (tao jun),2021,spring,25.40407
ming (shi sen-ming),2016,spring,21.639734
ming (shi sen-ming),2016,summer,22.996153
ming (shi sen-ming),2017,spring,22.741377
ming (shi sen-ming),2017,summer,18.738176
ming (shi sen-ming),2018,spring,20.582361
ming (shi sen-ming),2018,summer,17.148888
ming (shi sen-ming),2019,spring,18.66627
ming (shi sen-ming),2019,summer,14.568301000000002
ming (shi sen-ming),2020,spring,19.941702
ming (shi sen-ming),2020,summer,15.807544
ming (shi sen-ming),2021,spring,18.376620000000003
ming (shi sen-ming),2021,summer,18.036026
ming (shi sen-ming),2022,spring,18.454411999999998
minghai,2022,spring,15.303653
mingren,2019,spring,18.973843
mingren,2019,summer,20.846867
mingren,2020,spring,25.595041000000002
mingzai,2018,spring,15.269557999999998
mini (liu zi-xian),2018,spring,18.131239
miniduke,2019,summer,13.780717999999998
miniduke,2020,spring,19.339312
miniduke,2020,summer,15.296596
miniduke,2021,spring,17.321323
miniduke,2021,summer,18.207729999999998
miniduke,2022,spring,24.952032
minit,2018,summer,22.274784
minit,2019,spring,19.96279
minit,2019,summer,22.940664
minit,2020,summer,21.578573000000002
mint,2017,spring,22.906021
mint,2017,summer,21.00391
mint,2018,spring,22.994131
mint,2018,summer,25.555495999999998
mint,2019,spring,24.564253
mint,2019,summer,23.529003
mio,2021,spring,22.680723
mir (park mi-reu),2020,spring,23.022371
mir (park mi-reu),2021,spring,22.39433
mir (park mi-reu),2021,summer,19.275822
mir (park mi-reu),2022,summer,19.061716
mir (park mi-reu),2023,spring,23.347305
miracle (ruslan zainulin),2022,spring,16.340988
miraix,2022,spring,19.215225
mireu,2020,summer,21.439566
mirrored,2022,spring,21.855028
miss (lee jae-ha),2016,spring,18.170525
missia,2020,spring,23.051176
missia,2020,summer,21.762321
missia,2021,spring,19.403406
missia,2021,summer,18.285086
missing,2018,spring,22.630465
missing,2018,summer,20.890210999999997
missing,2019,spring,23.277314999999998
missing,2019,summer,18.860802
missing,2020,spring,16.82217
missing,2020,summer,18.334782
missing,2021,spring,20.98378
missing,2021,summer,22.375528
missing,2022,spring,20.935807999999998
missing,2023,spring,23.167559
mitsuki,2018,spring,18.939768
mitsuki,2018,summer,19.921217000000002
mitsuki,2019,spring,19.759298
mitsuki,2019,summer,15.881820000000001
mitsuki,2020,summer,19.624601000000002
mitsuki,2021,summer,16.221798
mitten,2021,spring,17.133623
mitten,2021,summer,14.779755999999999
mizz,2018,spring,22.001333
mk,2017,spring,25.397366
mlxg,2016,spring,15.25958
mlxg,2017,spring,18.929976999999997
mlxg,2017,summer,19.210289000000003
mlxg,2018,spring,18.393701999999998
mlxg,2018,summer,18.655677999999998
mni,2019,spring,19.632235
mo,2016,spring,17.910763
mo,2017,spring,17.816673
mo,2017,summer,16.607985
mo,2020,spring,18.292011
mo,2020,summer,19.167019
mocha (kim tae-gyeom),2018,summer,22.493448
mocha (kim tae-gyeom),2019,spring,21.591589000000003
mocha (kim tae-gyeom),2019,summer,17.950272000000002
mocha (kim tae-gyeom),2021,spring,24.913424
mocha (kim tae-gyeom),2022,summer,25.812195000000003
moham,2021,summer,19.952915
moham,2022,summer,25.170065
mole,2018,spring,19.959904
mole,2018,summer,21.059078
mole,2019,spring,18.407598
mole,2019,summer,20.326845000000002
mole,2020,spring,21.451653
mole,2020,summer,21.680557
mole,2021,spring,23.575909
mole,2021,summer,19.505058
mole,2022,spring,20.11409
mole,2022,summer,20.402632
molto,2022,summer,19.931498
moment,2021,spring,16.462704000000002
moment,2022,spring,19.558046
monki,2023,spring,17.596144
moo (lim mu-heon),2019,spring,22.00404
moojin,2018,spring,20.393513000000002
moojin,2018,summer,22.015508999999998
moojin,2019,spring,22.30038
moojin,2019,summer,23.802985999999997
moojin,2020,summer,26.26708
moojin,2021,spring,23.690464000000002
moojin,2021,summer,23.672838
moon (gu yue-ze-yu),2016,spring,17.63615
moonx,2020,summer,23.124939
moopz,2014,spring,16.25732
moopz,2019,spring,17.100199
moopz,2019,summer,16.19434
moopz,2020,spring,18.448704
moopz,2020,summer,19.864714000000003
moopz,2021,spring,17.90709
moopz,2022,spring,21.022747
moopz,2022,summer,22.560163
mor,2016,spring,19.813988000000002
mor,2017,spring,19.920856
mor,2017,summer,17.626839999999998
morgan,2019,spring,15.666491500000001
morgan,2019,summer,16.055809
morgan,2020,spring,18.767645
morgan,2020,summer,15.796726000000001
morgan,2021,spring,15.567592000000001
morgan,2021,summer,15.594126999999999
morgan,2022,spring,16.600313
morgan,2022,summer,21.023418
mori (pi jin-chang),2020,summer,16.73329
mori (pi jin-chang),2021,spring,18.290997
mori (pi jin-chang),2021,summer,19.360025
mori (pi jin-chang),2022,spring,17.540705
mori (pi jin-chang),2023,spring,15.995770000000002
morning (song chang-geun),2021,spring,22.445210999999997
mortred,2016,spring,17.348776
mositing,2019,spring,20.281448
mositing,2020,spring,15.394829999999999
motive,2018,summer,24.076584
motive,2019,spring,25.284826000000002
motive,2019,summer,21.011835
motive,2020,summer,22.397879999999997
motive,2021,summer,21.863745
mouse,2015,spring,24.310162
mouse,2016,spring,19.548294
mouse,2017,spring,23.191673
mouse,2017,summer,23.251554000000002
mouse,2018,spring,18.246592
move,2015,spring,19.058283
move,2015,summer,19.841984
move,2016,summer,20.911007
move,2017,spring,22.461073000000003
move,2018,spring,25.896475
move,2018,summer,23.365793
move,2019,summer,21.344091
mowgli,2017,spring,20.326833999999998
mowgli,2017,summer,17.39623
mowgli,2018,spring,20.304623
mowgli,2018,summer,18.032852
mowgli,2019,spring,20.140549
mowgli,2019,summer,17.983128
mowgli,2022,spring,21.65139
mowgli,2023,spring,23.939388
moyu,2017,spring,20.526424
moyu,2017,summer,21.251846
moyu,2018,spring,20.865484
moyu,2018,summer,17.004251
moyu,2019,spring,23.077724
moyu,2019,summer,21.236738
moyu,2020,spring,17.39971
moyu,2020,summer,15.604070000000002
mrfreezed,2020,summer,15.656757
mrlonely,2018,spring,18.816005999999998
mumek,2023,spring,22.610678
mumus100,2018,summer,16.471798
mumus100,2019,spring,14.858098000000002
mumus100,2019,summer,17.69076
mumus100,2021,summer,16.461403
munckizz,2019,spring,26.674640000000004
munian,2020,spring,20.098394
munian,2020,summer,22.756076999999998
munian,2021,spring,21.892155
munian,2021,summer,15.994676
munian,2022,spring,14.387020999999999
munian,2023,spring,21.078429999999997
museong,2021,spring,27.802551
museong,2021,summer,24.183445000000003
museong,2022,spring,28.21647
mushroom,2016,summer,25.4551
mushroom,2017,summer,23.476057
muska,2020,summer,21.942787
muyi,2016,summer,26.35349
mykey,2023,spring,16.771542
mynemosyn,2021,spring,27.2852
mystic,2015,summer,20.903682999999997
mystic,2016,spring,20.18115
mystic,2017,spring,19.41187
mystic,2017,summer,23.39904
mystic,2018,spring,18.139464999999998
mystic,2018,summer,22.41493
mystic,2019,spring,21.435207000000002
mystic,2019,summer,18.350872
mystic,2020,spring,20.895134
mystic,2020,summer,19.896181
mystic,2021,spring,19.696325
mystic,2021,summer,17.938522
mysun,2021,spring,21.03792
mysun,2022,spring,25.467222
myths,2020,summer,21.059626
myths,2021,spring,16.77693
myuumi,2021,spring,25.619905
myuumi,2021,summer,22.961296
na kyung,2021,summer,16.25575
nadro,2019,summer,13.036244
nadro,2020,spring,13.652934
nadro,2022,spring,17.716076
naehyun,2016,summer,17.552702
naehyun,2017,spring,17.33906
naehyun,2017,summer,18.56555
naehyun,2018,summer,18.614424
naehyun,2019,summer,18.098633
naehyun,2020,spring,22.955984
naehyun,2020,summer,20.205034
naehyun,2021,spring,22.004679
nagne,2015,summer,20.086048
nagne,2017,spring,20.384056
nagne,2019,spring,23.733112
nailao,2018,spring,20.202862
namei,2014,summer,17.801311
namei,2016,spring,15.664476
nameless (ma long-wen),2020,summer,17.256794
namex,2019,spring,18.404938
namex,2020,summer,23.394896
namex,2021,spring,18.470926000000002
nana7,2021,spring,19.954506
nana7,2021,summer,20.040289
nanzhu,2017,summer,18.873274
nanzhu,2018,spring,20.457977
nanzhu,2019,summer,20.634107999999998
naruto (hu biao),2016,summer,19.978045
naruto (nie hao),2019,summer,20.254934
naruto (nie hao),2020,summer,19.935734
nash (alf-kristian sund),2022,spring,16.041701999999997
nata,2021,spring,19.82102
nata,2021,summer,17.84974
nata,2022,spring,15.528073000000001
natu,2019,spring,19.944092
natu,2019,summer,15.421209
natz,2016,summer,20.328985
natz,2017,spring,19.683046
natz,2017,summer,22.107656
nayuki,2022,spring,21.326597
nazgul,2020,spring,18.608786
nazgul,2020,summer,20.762214999999998
nazgul,2021,summer,14.707009
nedara,2021,summer,27.405245
nedge,2022,spring,19.96101
nemky,2019,spring,19.536575
nemky,2021,summer,19.772251
nemky,2022,summer,20.72605
neny,2021,spring,22.309834
neny,2021,summer,20.886389
neny,2022,spring,23.345264
neny,2023,spring,22.926486999999998
neo (moon ji-won),2015,summer,18.506544
neo (moon ji-won),2017,spring,21.05885
neo (moon ji-won),2019,spring,22.593412
neo (toàn trần),2019,spring,19.845034
neo (toàn trần),2019,summer,17.585527
neo (toàn trần),2020,summer,18.507927
neo (toàn trần),2021,spring,19.731314
neo (toàn trần),2021,summer,21.857433
neo (toàn trần),2022,spring,23.798044
neo (toàn trần),2022,summer,19.900131
neo (toàn trần),2023,spring,18.258066
nerroh,2021,spring,18.590977
neulbo,2017,summer,20.224926
neulbo,2018,spring,19.920261
neulbo,2019,spring,27.72298
new,2018,spring,18.220229999999997
new,2018,summer,21.112522
new,2019,spring,19.483719
new,2019,summer,18.143670999999998
new,2020,spring,19.351606
new,2020,summer,21.07617
new,2021,spring,20.969904
new,2021,summer,23.677088
new,2022,spring,21.290422
newt,2017,summer,17.9378
newt,2018,spring,20.4284
nia,2023,spring,20.286772
nickey,2019,spring,23.704828
nickey,2019,summer,20.263702
nickey,2021,spring,20.202673
nickwu,2013,spring,15.507182
nien,2014,spring,25.235483
nien,2015,summer,20.924444
nien,2016,summer,25.434977
night (na gun-woo),2016,summer,15.537991
night (na gun-woo),2017,spring,16.93079
nightmares,2020,spring,20.893328
nightmares,2023,spring,23.488336999999998
nikola,2018,spring,17.072636
nikola,2019,spring,24.199898
nikola,2020,spring,18.587812
nikola,2021,spring,23.590252
nikola,2021,summer,20.39669
nikola,2022,summer,15.505706
niles (aiden tidwell),2021,spring,19.452326
nimrod,2021,spring,26.121004
nimrod,2021,summer,20.502466000000002
nimrod,2022,spring,27.82371
nimrod,2023,spring,25.442698
ning,2016,spring,18.703032
ning,2016,summer,17.317320000000002
ning,2017,spring,13.142863
ning,2017,summer,18.535376
ning,2018,spring,19.821711999999998
ning,2018,summer,23.068245
ning,2019,spring,19.647333
ning,2019,summer,20.34627
ning,2020,spring,19.998402
ning,2020,summer,22.033203
ning,2023,spring,18.2149
ninja,2015,summer,18.830238
ninja,2016,spring,19.025074
ninja,2016,summer,22.271528
ninja,2017,spring,25.337683
ninja,2019,summer,24.568596
ninja,2020,spring,23.245556
