asza_2021 summer,18.028185
malrang_2023 spring,20.759874
ch1rry_2018 spring,23.649843
kim teemo_2020 spring,22.81818
pray_2017 summer,24.044712
e hi_2018 spring,19.941246
stay (guo yi-yang)_2021 summer,24.974916
itscortez_2018 summer,21.328962
araneae_2019 spring,16.992924
wunder_2021 summer,22.052326
clarence (cantoursna an)_2019 spring,24.774984
stomaged_2023 spring,21.90114
peter zhang_2019 spring,22.56925
condi_2017 spring,20.705942
hide (gil seon-ho)_2020 spring,22.071291
destiny (mitchell shaw)_2021 spring,20.412983
jinjiao_2016 spring,18.962122
xuanxuanpi_2018 spring,17.367783
dan (daniel hockley)_2019 summer,23.187021
filou_2022 spring,16.66793
attila_2018 spring,20.70868
greenfire_2019 summer,17.707638
torch (li jia-jie)_2021 summer,20.214212
rikara_2020 summer,25.595987
ahahacik_2018 spring,16.602276
santas_2022 spring,23.874292
peanut_2022 spring,19.22826
aki (mao an)_2019 summer,15.901085
loong_2017 summer,22.17182
tybot_2020 spring,19.206253
plume_2020 spring,15.001983
peanut_2015 spring,15.838858
luka_2021 summer,20.30872
duall_2023 summer,20.714119
jinjiao_2021 spring,22.271757
last_2021 spring,23.231182
nzszzxs1_2016 summer,20.03761
nuclear_2016 spring,18.259882
strive_2020 spring,26.460796
rikara_2017 summer,20.864418
crisp_2021 spring,22.58177
zhuangzhou_2019 spring,22.144112
destiny (mitchell shaw)_2016 spring,18.848734
theoddone_2014 spring,15.936341
enjawve_2019 summer,19.873579
wunder_2016 summer,21.726665
deluxe (klemen papež)_2022 summer,17.219936
balta129_2020 spring,28.032413
jaden (xu peng)_2016 spring,15.137113
tarzan (lee seung-yong)_2018 summer,16.989464
oddugi_2019 spring,20.437962
xzz_2020 summer,27.243034
xiaodandy_2021 summer,16.886396
x1ri_2022 summer,21.894417
alois_2021 spring,17.669409
findus_2021 summer,18.120394
xiaopeng_2017 spring,21.032082
forge_2020 spring,18.887133
stixxay_2015 summer,17.817427
ever (xue ren-kai)_2023 spring,22.97612
route_2019 summer,18.570505
xiaguang_2022 summer,16.774904
sleepy (álvaro onteniente)_2020 summer,27.895983
wayne (hwang seo-hyeon)_2021 summer,16.97274
starlight_2017 summer,25.461302
willthescout_2020 spring,25.736801
stixxay_2022 summer,16.118174
mata_2016 spring,17.040983
lmzs_2019 spring,14.533887
huanfeng_2021 spring,24.65658
acd_2020 spring,18.973236
blaber_2022 spring,18.725876
zven_2018 summer,23.247503
ak (zhou kun)_2019 summer,17.31531
leyan_2022 spring,21.890247
huhi_2019 summer,19.74099
ke_2022 spring,23.78947
xiaopeng_2020 spring,19.598417
letme_2019 spring,21.080564
teddy_2021 summer,23.326525
mocha (kim tae-gyeom)_2021 spring,24.913424
twila_2018 spring,21.69962
mrfreezed_2020 summer,15.656757
zenit_2018 spring,18.707626
nameless (ma long-wen)_2020 summer,17.256794
kinzu_2018 summer,14.196635
arrow_2018 spring,24.09916
helper (wang huan-wei)_2018 summer,18.68155
jiangmingzhe_2020 spring,17.65189
makony_2023 spring,17.172266
cyl_2020 spring,25.38073
otto (hou guo-yu)_2019 summer,14.897511
patoy_2013 summer,14.289661
bengi_2015 spring,18.204714
amazing (maurice stückenschneider)_2014 summer,20.500694
profit_2018 spring,18.87531
flakked_2019 summer,18.95989
blueknight_2022 spring,18.739124
